진료년도,상병구분,시도,시군구,성별,환자수,입내원일수,요양급여비용
2021,조현병, 충남 , 예산군 , 남 ,26,1691,111733050
2021,조현병, 충남 , 예산군 , 여 ,34,1041,68617220
2021,조현병, 충남 , 청양군 , 남 ,0,0,0
2021,조현병, 충남 , 청양군 , 여 ,0,0,0
2021,조현병, 충남 , 홍성군 , 남 ,253,9863,1028845610
2021,조현병, 충남 , 홍성군 , 여 ,251,12144,1234911030
2021,조현병, 충남 , 태안군 , 남 ,15,100,2680220
2021,조현병, 충남 , 태안군 , 여 ,18,112,3154430
2021,조현병, 충남 , 천안서북구 , 남 ,377,14987,1364692170
2021,조현병, 충남 , 천안서북구 , 여 ,500,16353,1406753870
2021,조현병, 충남 , 천안동남구 , 남 ,474,10596,1350771570
2021,조현병, 충남 , 천안동남구 , 여 ,599,13475,1624845600
2021,조현병, 충남 , 공주시 , 남 ,413,7402,702720430
2021,조현병, 충남 , 공주시 , 여 ,382,10955,982836970
2021,조현병, 충남 , 보령시 , 남 ,92,4725,374517890
2021,조현병, 충남 , 보령시 , 여 ,107,4728,353241060
2021,조현병, 충남 , 아산시 , 남 ,271,18595,1890495540
2021,조현병, 충남 , 아산시 , 여 ,444,29088,2937033210
2021,조현병, 충남 , 서산시 , 남 ,109,2315,105806170
2021,조현병, 충남 , 서산시 , 여 ,116,2716,134111420
2021,조현병, 충남 , 논산시 , 남 ,163,10703,958955190
2021,조현병, 충남 , 논산시 , 여 ,119,5562,511880280
2021,조현병, 충남 , 계룡시 , 남 ,0,0,0
2021,조현병, 충남 , 계룡시 , 여 ,0,0,0
2021,조현병, 충남 , 당진시 , 남 ,104,1324,70946570
2021,조현병, 충남 , 당진시 , 여 ,114,1482,72581040
2021,조현병, 전북 , 고창군 , 남 ,24,296,8783680
2021,조현병, 전북 , 고창군 , 여 ,26,288,8978690
2021,조현병, 전북 , 무주군 , 남 ,0,0,0
2021,조현병, 전북 , 무주군 , 여 ,0,0,0
2021,조현병, 전북 , 부안군 , 남 ,35,375,20999060
2021,조현병, 전북 , 부안군 , 여 ,24,214,11538540
2021,조현병, 전북 , 순창군 , 남 ,0,0,0
2021,조현병, 전북 , 순창군 , 여 ,0,0,0
2021,조현병, 전북 , 완주군 , 남 ,212,11575,1271686110
2021,조현병, 전북 , 완주군 , 여 ,247,14723,1710571380
2021,조현병, 전북 , 임실군 , 남 ,21,2211,201717950
2021,조현병, 전북 , 임실군 , 여 ,16,2017,155835840
2021,조현병, 전북 , 장수군 , 남 ,0,0,0
2021,조현병, 전북 , 장수군 , 여 ,0,0,0
2021,조현병, 전북 , 진안군 , 남 ,0,0,0
2021,조현병, 전북 , 진안군 , 여 ,0,0,0
2021,조현병, 전북 , 군산시 , 남 ,212,2182,132784500
2021,조현병, 전북 , 군산시 , 여 ,295,3688,215496880
2021,조현병, 전북 , 남원시 , 남 ,117,8460,753955690
2021,조현병, 전북 , 남원시 , 여 ,130,5373,434017360
2021,조현병, 전북 , 익산시 , 남 ,332,3667,501221400
2021,조현병, 전북 , 익산시 , 여 ,356,4551,655023130
2021,조현병, 전북 , 전주완산구 , 남 ,319,4085,422804050
2021,조현병, 전북 , 전주완산구 , 여 ,379,4558,563203380
2021,조현병, 전북 , 전주덕진구 , 남 ,520,6384,604505880
2021,조현병, 전북 , 전주덕진구 , 여 ,690,8615,860411980
2021,조현병, 전북 , 정읍시 , 남 ,78,2327,166798960
2021,조현병, 전북 , 정읍시 , 여 ,69,2553,201123790
2021,조현병, 전북 , 김제시 , 남 ,284,31031,3119562070
2021,조현병, 전북 , 김제시 , 여 ,253,23243,2326270160
2021,조현병, 전남 , 강진군 , 남 ,10,48,13792730
2021,조현병, 전남 , 강진군 , 여 ,24,631,135002120
2021,조현병, 전남 , 고흥군 , 남 ,37,331,22683230
2021,조현병, 전남 , 고흥군 , 여 ,33,363,24933720
2021,조현병, 전남 , 곡성군 , 남 ,10,708,55980750
2021,조현병, 전남 , 곡성군 , 여 ,13,451,33357310
2021,조현병, 전남 , 구례군 , 남 ,0,0,0
2021,조현병, 전남 , 구례군 , 여 ,0,0,0
2021,조현병, 전남 , 담양군 , 남 ,123,16425,1508283230
2021,조현병, 전남 , 담양군 , 여 ,83,10528,1000413150
2021,조현병, 전남 , 무안군 , 남 ,77,1884,170328450
2021,조현병, 전남 , 무안군 , 여 ,87,2383,237181620
2021,조현병, 전남 , 보성군 , 남 ,65,9119,984803470
2021,조현병, 전남 , 보성군 , 여 ,55,4943,490181820
2021,조현병, 전남 , 신안군 , 남 ,0,0,0
2021,조현병, 전남 , 신안군 , 여 ,0,0,0
2021,조현병, 전남 , 영광군 , 남 ,114,9758,705804990
2021,조현병, 전남 , 영광군 , 여 ,113,8731,612311660
2021,조현병, 전남 , 영암군 , 남 ,31,4159,338864050
2021,조현병, 전남 , 영암군 , 여 ,17,1557,134980160
2021,조현병, 전남 , 완도군 , 남 ,0,0,0
2021,조현병, 전남 , 완도군 , 여 ,0,0,0
2021,조현병, 전남 , 장성군 , 남 ,43,2603,217816010
2021,조현병, 전남 , 장성군 , 여 ,32,2736,251232250
2021,조현병, 전남 , 장흥군 , 남 ,0,0,0
2021,조현병, 전남 , 장흥군 , 여 ,20,205,61790010
2021,조현병, 전남 , 진도군 , 남 ,0,0,0
2021,조현병, 전남 , 진도군 , 여 ,0,0,0
2021,조현병, 전남 , 함평군 , 남 ,0,0,0
2021,조현병, 전남 , 함평군 , 여 ,0,0,0
2021,조현병, 전남 , 해남군 , 남 ,138,6571,569435380
2021,조현병, 전남 , 해남군 , 여 ,123,4777,366673860
2021,조현병, 전남 , 화순군 , 남 ,141,13171,1379181480
2021,조현병, 전남 , 화순군 , 여 ,119,7983,856496380
2021,조현병, 전남 , 나주시 , 남 ,403,21897,1998746160
2021,조현병, 전남 , 나주시 , 여 ,418,13735,1239966580
2021,조현병, 전남 , 목포시 , 남 ,340,6738,611745030
2021,조현병, 전남 , 목포시 , 여 ,448,7818,720490610
2021,조현병, 전남 , 순천시 , 남 ,330,9816,988578790
2021,조현병, 전남 , 순천시 , 여 ,414,10594,1040489460
2021,조현병, 전남 , 여수시 , 남 ,157,1424,110469820
2021,조현병, 전남 , 여수시 , 여 ,244,2270,154432360
2021,조현병, 전남 , 광양시 , 남 ,35,393,27246120
2021,조현병, 전남 , 광양시 , 여 ,59,577,41995780
2021,조현병, 경북 , 고령군 , 남 ,0,0,0
2021,조현병, 경북 , 고령군 , 여 ,0,0,0
2021,조현병, 경북 , 군위군 , 남 ,0,0,0
2021,조현병, 경북 , 군위군 , 여 ,0,0,0
2021,조현병, 경북 , 봉화군 , 남 ,0,0,0
2021,조현병, 경북 , 봉화군 , 여 ,0,0,0
2021,조현병, 경북 , 성주군 , 남 ,0,0,0
2021,조현병, 경북 , 성주군 , 여 ,15,1030,70223060
2021,조현병, 경북 , 영덕군 , 남 ,0,0,0
2021,조현병, 경북 , 영덕군 , 여 ,14,34,497140
2021,조현병, 경북 , 영양군 , 남 ,0,0,0
2021,조현병, 경북 , 영양군 , 여 ,0,0,0
2021,조현병, 경북 , 예천군 , 남 ,0,0,0
2021,조현병, 경북 , 예천군 , 여 ,0,0,0
2021,조현병, 경북 , 울릉군 , 남 ,0,0,0
2021,조현병, 경북 , 울릉군 , 여 ,0,0,0
2021,조현병, 경북 , 울진군 , 남 ,0,0,0
2021,조현병, 경북 , 울진군 , 여 ,14,139,3953780
2021,조현병, 경북 , 의성군 , 남 ,29,2351,180522550
2021,조현병, 경북 , 의성군 , 여 ,18,1305,96614340
2021,조현병, 경북 , 청도군 , 남 ,42,7413,558468350
2021,조현병, 경북 , 청도군 , 여 ,24,4103,324742490
2021,조현병, 경북 , 청송군 , 남 ,71,5139,478055380
2021,조현병, 경북 , 청송군 , 여 ,12,784,63572580
2021,조현병, 경북 , 칠곡군 , 남 ,131,19056,1496015070
2021,조현병, 경북 , 칠곡군 , 여 ,132,15450,1282074300
2021,조현병, 경북 , 경주시 , 남 ,326,9442,837966700
2021,조현병, 경북 , 경주시 , 여 ,339,13054,1166263530
2021,조현병, 경북 , 구미시 , 남 ,280,7900,673002740
2021,조현병, 경북 , 구미시 , 여 ,336,10687,889331690
2021,조현병, 경북 , 김천시 , 남 ,243,19061,1426285360
2021,조현병, 경북 , 김천시 , 여 ,238,14595,1098555400
2021,조현병, 경북 , 안동시 , 남 ,378,20243,1685818540
2021,조현병, 경북 , 안동시 , 여 ,372,15964,1394636110
2021,조현병, 경북 , 영주시 , 남 ,278,11244,918647700
2021,조현병, 경북 , 영주시 , 여 ,216,9236,765521230
2021,조현병, 경북 , 영천시 , 남 ,195,21255,2012042900
2021,조현병, 경북 , 영천시 , 여 ,194,12900,1151211260
2021,조현병, 경북 , 포항남구 , 남 ,113,857,73704420
2021,조현병, 경북 , 포항남구 , 여 ,157,1243,84041630
2021,조현병, 경북 , 포항북구 , 남 ,469,21677,1623244840
2021,조현병, 경북 , 포항북구 , 여 ,561,17665,1322997620
2021,조현병, 경북 , 문경시 , 남 ,104,4552,449708770
2021,조현병, 경북 , 문경시 , 여 ,112,3082,286048010
2021,조현병, 경북 , 상주시 , 남 ,98,4521,350173390
2021,조현병, 경북 , 상주시 , 여 ,96,2542,170303190
2021,조현병, 경북 , 경산시 , 남 ,164,10613,946522270
2021,조현병, 경북 , 경산시 , 여 ,184,10687,947546760
2021,조현병, 경남 , 거창군 , 남 ,24,223,9174340
2021,조현병, 경남 , 거창군 , 여 ,30,214,6781190
2021,조현병, 경남 , 고성군 , 남 ,68,10525,1029835410
2021,조현병, 경남 , 고성군 , 여 ,61,2806,276507870
2021,조현병, 경남 , 남해군 , 남 ,0,0,0
2021,조현병, 경남 , 남해군 , 여 ,0,0,0
2021,조현병, 경남 , 산청군 , 남 ,0,0,0
2021,조현병, 경남 , 산청군 , 여 ,0,0,0
2021,조현병, 경남 , 의령군 , 남 ,30,3400,268482540
2021,조현병, 경남 , 의령군 , 여 ,28,2703,215109260
2021,조현병, 경남 , 창녕군 , 남 ,264,13163,1050547770
2021,조현병, 경남 , 창녕군 , 여 ,329,13120,1092913220
2021,조현병, 경남 , 하동군 , 남 ,45,5603,473422570
2021,조현병, 경남 , 하동군 , 여 ,62,5967,507022750
2021,조현병, 경남 , 함안군 , 남 ,44,5733,457598980
2021,조현병, 경남 , 함안군 , 여 ,45,6937,589003330
2021,조현병, 경남 , 함양군 , 남 ,47,353,20345640
2021,조현병, 경남 , 함양군 , 여 ,49,330,18022920
2021,조현병, 경남 , 합천군 , 남 ,46,6823,491573810
2021,조현병, 경남 , 합천군 , 여 ,37,3388,245475170
2021,조현병, 경남 , 김해시 , 남 ,355,30895,2806807710
2021,조현병, 경남 , 김해시 , 여 ,435,24997,2221870830
2021,조현병, 경남 , 사천시 , 남 ,144,13854,1209571200
2021,조현병, 경남 , 사천시 , 여 ,161,18531,1588778820
2021,조현병, 경남 , 진주시 , 남 ,541,20116,1848583680
2021,조현병, 경남 , 진주시 , 여 ,625,19909,1820699430
2021,조현병, 경남 , 창원마산회원구 , 남 ,458,22145,2191055280
2021,조현병, 경남 , 창원마산회원구 , 여 ,507,23649,2182598720
2021,조현병, 경남 , 창원마산합포구 , 남 ,168,9724,884503740
2021,조현병, 경남 , 창원마산합포구 , 여 ,182,7352,620664080
2021,조현병, 경남 , 창원진해구 , 남 ,84,7357,630950890
2021,조현병, 경남 , 창원진해구 , 여 ,142,6571,531179430
2021,조현병, 경남 , 창원의창구 , 남 ,89,681,51891070
2021,조현병, 경남 , 창원의창구 , 여 ,135,1049,91805140
2021,조현병, 경남 , 창원성산구 , 남 ,170,1707,108857700
2021,조현병, 경남 , 창원성산구 , 여 ,198,2015,138291040
2021,조현병, 경남 , 통영시 , 남 ,79,5693,512170580
2021,조현병, 경남 , 통영시 , 여 ,109,4562,321885210
2021,조현병, 경남 , 밀양시 , 남 ,57,889,70461610
2021,조현병, 경남 , 밀양시 , 여 ,61,701,48298740
2021,조현병, 경남 , 거제시 , 남 ,141,4948,339413640
2021,조현병, 경남 , 거제시 , 여 ,184,4846,323603820
2021,조현병, 경남 , 양산시 , 남 ,582,39824,4035589380
2021,조현병, 경남 , 양산시 , 여 ,584,31602,3249920630
2021,조현병, 제주 , 서귀포시 , 남 ,99,1279,75107380
2021,조현병, 제주 , 서귀포시 , 여 ,120,1688,89795020
2021,조현병, 제주 , 제주시 , 남 ,616,18830,1720332190
2021,조현병, 제주 , 제주시 , 여 ,652,18156,1728832190
2021,조현병, 세종 , 세종시 , 남 ,140,3835,272092260
2021,조현병, 세종 , 세종시 , 여 ,175,5569,390002230
2022,조현병, 서울 , 강남구 , 남 ,960,9973,1006023790
2022,조현병, 서울 , 강남구 , 여 ,1193,10738,1432142800
2022,조현병, 서울 , 강동구 , 남 ,661,16447,1632572410
2022,조현병, 서울 , 강동구 , 여 ,699,12731,1165372030
2022,조현병, 서울 , 강서구 , 남 ,341,7351,650923690
2022,조현병, 서울 , 강서구 , 여 ,489,12791,1126618130
2022,조현병, 서울 , 관악구 , 남 ,288,3751,222534410
2022,조현병, 서울 , 관악구 , 여 ,390,5167,332480150
2022,조현병, 서울 , 구로구 , 남 ,531,10707,1113700840
2022,조현병, 서울 , 구로구 , 여 ,726,15844,1679681420
2022,조현병, 서울 , 도봉구 , 남 ,287,13471,1117583160
2022,조현병, 서울 , 도봉구 , 여 ,415,17139,1431314740
2022,조현병, 서울 , 동대문구 , 남 ,825,32664,3572488300
2022,조현병, 서울 , 동대문구 , 여 ,1075,33621,3775026880
2022,조현병, 서울 , 동작구 , 남 ,512,4665,611849140
2022,조현병, 서울 , 동작구 , 여 ,629,6066,769094800
2022,조현병, 서울 , 마포구 , 남 ,281,3982,238206620
2022,조현병, 서울 , 마포구 , 여 ,309,5002,303056410
2022,조현병, 서울 , 서대문구 , 남 ,740,13947,1143905460
2022,조현병, 서울 , 서대문구 , 여 ,1101,15247,1348307600
2022,조현병, 서울 , 성동구 , 남 ,317,3563,519750270
2022,조현병, 서울 , 성동구 , 여 ,470,5604,860071060
2022,조현병, 서울 , 성북구 , 남 ,304,3285,393105130
2022,조현병, 서울 , 성북구 , 여 ,331,3504,482385910
2022,조현병, 서울 , 영등포구 , 남 ,739,22080,2246864900
2022,조현병, 서울 , 영등포구 , 여 ,873,16345,1654930530
2022,조현병, 서울 , 용산구 , 남 ,126,1290,197920790
2022,조현병, 서울 , 용산구 , 여 ,164,2207,398247370
2022,조현병, 서울 , 은평구 , 남 ,594,8294,786999530
2022,조현병, 서울 , 은평구 , 여 ,818,11523,1117034660
2022,조현병, 서울 , 종로구 , 남 ,1681,17510,2643896000
2022,조현병, 서울 , 종로구 , 여 ,1886,20140,3099428920
2022,조현병, 서울 , 중구 , 남 ,189,1594,165676820
2022,조현병, 서울 , 중구 , 여 ,213,1614,217971380
2022,조현병, 서울 , 송파구 , 남 ,819,16067,1621027020
2022,조현병, 서울 , 송파구 , 여 ,1075,22950,2401409490
2022,조현병, 서울 , 중랑구 , 남 ,574,18476,1796871370
2022,조현병, 서울 , 중랑구 , 여 ,654,14510,1610995340
2022,조현병, 서울 , 양천구 , 남 ,278,2802,281323530
2022,조현병, 서울 , 양천구 , 여 ,423,4056,451585750
2022,조현병, 서울 , 서초구 , 남 ,824,8322,1021477230
2022,조현병, 서울 , 서초구 , 여 ,1140,10805,1408492250
2022,조현병, 서울 , 노원구 , 남 ,546,6096,839447930
2022,조현병, 서울 , 노원구 , 여 ,741,8538,1330243500
2022,조현병, 서울 , 광진구 , 남 ,1203,26521,2587575070
2022,조현병, 서울 , 광진구 , 여 ,1492,27375,3064866590
2022,조현병, 서울 , 강북구 , 남 ,200,2565,128557900
2022,조현병, 서울 , 강북구 , 여 ,221,2843,140617100
2022,조현병, 서울 , 금천구 , 남 ,182,8377,812705600
2022,조현병, 서울 , 금천구 , 여 ,232,8089,758802300
2022,조현병, 부산 , 부산남구 , 남 ,255,19084,1680489820
2022,조현병, 부산 , 부산남구 , 여 ,278,21239,1974878130
2022,조현병, 부산 , 부산동구 , 남 ,373,7574,860098940
2022,조현병, 부산 , 부산동구 , 여 ,443,8098,1034598850
2022,조현병, 부산 , 부산동래구 , 남 ,269,8523,726184490
2022,조현병, 부산 , 부산동래구 , 여 ,348,7873,608482950
2022,조현병, 부산 , 부산진구 , 남 ,576,7858,708814030
2022,조현병, 부산 , 부산진구 , 여 ,810,11141,1122353250
2022,조현병, 부산 , 부산북구 , 남 ,145,4987,400833460
2022,조현병, 부산 , 부산북구 , 여 ,215,7793,631478970
2022,조현병, 부산 , 부산서구 , 남 ,448,7135,894697930
2022,조현병, 부산 , 부산서구 , 여 ,528,8168,1122571220
2022,조현병, 부산 , 부산영도구 , 남 ,23,285,16598480
2022,조현병, 부산 , 부산영도구 , 여 ,44,498,28491060
2022,조현병, 부산 , 부산중구 , 남 ,94,1080,111900810
2022,조현병, 부산 , 부산중구 , 여 ,132,1288,184456580
2022,조현병, 부산 , 부산해운대구 , 남 ,492,15627,1526123300
2022,조현병, 부산 , 부산해운대구 , 여 ,633,18293,1789960260
2022,조현병, 부산 , 부산사하구 , 남 ,221,10156,847023890
2022,조현병, 부산 , 부산사하구 , 여 ,297,12110,927368810
2022,조현병, 부산 , 부산금정구 , 남 ,295,21965,2137244240
2022,조현병, 부산 , 부산금정구 , 여 ,365,20813,1951995400
2022,조현병, 부산 , 부산강서구 , 남 ,0,0,0
2022,조현병, 부산 , 부산강서구 , 여 ,0,0,0
2022,조현병, 부산 , 부산연제구 , 남 ,495,19398,1677379680
2022,조현병, 부산 , 부산연제구 , 여 ,668,21083,1943502980
2022,조현병, 부산 , 부산수영구 , 남 ,120,1454,97489270
2022,조현병, 부산 , 부산수영구 , 여 ,217,2605,188133150
2022,조현병, 부산 , 부산사상구 , 남 ,456,35447,3027365240
2022,조현병, 부산 , 부산사상구 , 여 ,513,34484,2941262170
2022,조현병, 부산 , 부산기장군 , 남 ,44,752,44393280
2022,조현병, 부산 , 부산기장군 , 여 ,65,818,53115250
2022,조현병, 인천 , 인천미추홀구 , 남 ,400,14194,1274975070
2022,조현병, 인천 , 인천미추홀구 , 여 ,515,14193,1285989260
2022,조현병, 인천 , 인천동구 , 남 ,79,726,78797980
2022,조현병, 인천 , 인천동구 , 여 ,129,1428,188747280
2022,조현병, 인천 , 인천부평구 , 남 ,682,22187,2262516840
2022,조현병, 인천 , 인천부평구 , 여 ,1079,31811,3242712350
2022,조현병, 인천 , 인천중구 , 남 ,416,3638,541167350
2022,조현병, 인천 , 인천중구 , 여 ,509,4705,737943010
2022,조현병, 인천 , 인천서구 , 남 ,502,30675,2771363150
2022,조현병, 인천 , 인천서구 , 여 ,721,32429,2907524090
2022,조현병, 인천 , 인천남동구 , 남 ,600,28493,2837089470
2022,조현병, 인천 , 인천남동구 , 여 ,963,33690,3436889500
2022,조현병, 인천 , 인천연수구 , 남 ,70,826,82176670
2022,조현병, 인천 , 인천연수구 , 여 ,89,993,80534790
2022,조현병, 인천 , 인천계양구 , 남 ,359,13911,1158660020
2022,조현병, 인천 , 인천계양구 , 여 ,421,11950,968375860
2022,조현병, 인천 , 인천강화군 , 남 ,29,3361,346669640
2022,조현병, 인천 , 인천강화군 , 여 ,77,7079,701537610
